title,body,rating,review_id,sentiment_label,sentiment_score,positive_score,neutral_score,negative_score,compound_score,topic_id,review_length,is_negative,is_positive
Far from refined,"The fire stick loses connection to amazon servers every couple of days. It also has issues streaming Hulu. This is probably the same issue. Stream quality drops to what seems like 1280x920 about once or twice a day. I dropped directTV and went to this. Not sure who you would call to try and address this issue. I guess that is why you pay twice the fee for traditional cable, someone to talk to if you have an issue. May have to try sling or another service.Update after 7 months. It doesn't drop connection nearly as much, but I have also switched from ATT to Spectrum internet. It does still drop the video quality now and then, and my router is right next to the tv and I have 200G service. I also now have a 2nd gen device on another TV. Figured I would try an upgraded version during the Black July sales event. Now another issue is cropping up with this version that I also forgot to mention in the earlier review and might be related to the signal loss issue. Sometimes when the signal goes out, the only way to get it working again is to unplug the power from the device, and sometimes pull it out from the HDMI slot then reinstall. Luckily it remembers my settings and passcode but getting behind my TV is an ordeal as I'm sure it is with most folks and larger TV's these days.Maybe the newer 4k version has finally got it right. But so far it still isn't great.On a side note, HULU live TV service is not very good. The user interface is bad, using the dvr is a pain, can't get stuff to delete from the online DVR sometimes. Has nothing to do with the Fire stick, just wanted to throw this in.Further update, It also doesn't work well with Disney+ service. Two different tvs with fire sticks buffer Disney+ but it works fine on the PC. Just not cracked up to what it is supposed to be,",1,24,negative,0.796101987361908,0.01188284158706665,0.19201511144638062,0.796101987361908,-0.7842,3,1796,1,0
STICK TO ROKU,"Absolute waste of my money!!! I purchased this item and it was working fine... until 3 months in it started disconnecting itself every 3 minutes for 4 days straight. I called support and asked if I could get a replacement because clearly this was a faulty device, and not only did the representative not believe me, she was extremely rude saying things things like ""that's what I said, isn't it?"" and ""well maybe that's why you should have bought the warranty."" She offered me 10% off a new device, after 3 months of usage. Frustrated I told her that I wasn't going to take a sales tax reduction on a brand new device I had no reason to trust was going to work based on it's history. I told her that given the short amount of usage, and that Amazon has more than enough money to afford a $30 replacement, I would as a loyal prime member, really appreciate a replacement. She finally put me on with a manager after over 1 hour waiting on hold, who agreed to send me a refurbished device and instructed me to keep my remote and wires as they would work with the new plug in. What he failed to explain was that if I did not return the old device in 30 days from receiving the refurbished one I would be charged the full price of a brand new unopened one (what?????). I never sent it because I have neither the car nor the desire to take off work to stand in a post office all day, kept it as backup, went to use when it predictably kept turning off and THE REMOTE WONT RECOGNIZE THE DEVICE!?!?! So its an utterly useless $30 piece of plastic. I have worked in retail both online and in store for 12 years, if someone complains about a faulty product I don't argue, I do my best to accommodate if they are being reasonable. Being able to use my tv streaming plug-in I have now, I guess, paid double for I think is reasonable.",1,25,negative,0.925061047077179,0.007890974171459675,0.06704791635274887,0.925061047077179,-0.9172,7,1821,1,0
"What a piece of poo, a new low for Amazon.","Giant piece of poo. Ordered on Prime Day. Didn't open it for four months, dead on arrival. Called tech support, no help. Told me it only has a three month warranty, yes your read that correctly, they stand by their product for a grand total of 90 freaking days. Really? 90 Days? That's it?!?!?!After 2 hours on the phone with some dude in India with a fake US name, it was determined mine was defective and he would send me a replacement since although I was beyond the 90 days they could see I never used the thing (kind of scary). Finally I received the replacement yesterday, it was only a stick and I am required to send back the old unit which included the power cord, power adapter, and remote. Really amazon? What am I supposed to do with a stick that has no way to power or operate it? It's not even heavy enough to be a paper weight or door stop. Do you have any other suggested uses for a stick that you have no way to power or interact with?So after my second call and nearly three hours on the phone with Amazon reps they agreed to refund me $15.88 for this stupid thing. So, I spent three hours for nothing. No product and my refund equates to $5.29 per hour spent to receive it. I should have just thrown the piece of crap away when I got it, would have been a much better use of my time.Never again will I ever buy any Amazon branded product again. EVER!Come on Amazon, you are better than this. You could have done the right thing and just sent me a replacement unit in a 10 minute call, but nope you couldn't. Instead you paid some guy and gal more than what the cost of the unit was to give me a hard time about getting a replacement for your defective piece of crap product. Good job Amazon. Well done. Excellent.",1,26,negative,0.8685411810874939,0.013379562646150589,0.11807934194803238,0.8685411810874939,-0.8552,0,1732,1,0
Prime Day Scam,"Amazon advertised this same item with two months of HBO free. On Monday July 15th, the first day of Amazon Prime Day the Fire Stick with Alexa voice control and two month of HBO free ( with automatic renewal after the two months, which could be cancelled) was on the website from 12:01 am to around 8:15 am. Problem is when you clicked on the ""order button"" it would sayfailled and make several attempts and then say attempts failed. then the item was taken off the website. Customer service sait there was an issue with their system and they would put it back on the website when it was fixed. After talking to customer service several times over the two Prime Days on July 15th nd 16th it was never fixed. This item and price had been talked about in advance to ""Prime Days"" on several electronics websites and even the Amazon website before it was ""supposed"" to be available to order on the weekend. Since I really wanted the ""free HBO for two months"" and not the ""$15.00 credit per month for 3 months on Sling TV"". Sling TV costs $25.00 per month so the $15.00 credit would still cost you $10.00 per month and wouldn'y provide me with anything I don't already have. So I ordered this item to get the Fire Stick for $14.99 and won't activate the Sling TV offer. I already have one Fire Stick and just wanted a second on for another TV. My disapointment is with Amazon who advertised and offered a Prime Deal item which had lots of people who wanted to order it and then never came through. They also never gave an explanation other then ""they are working on the issue and with offer the item if the issue is resolved during Prime Days"". Which it never was. This was a rotten thing for Amazon to do to it's Prime members and has a negitive effect on their best customers towards the company.",1,27,neutral,0.7684065699577332,0.07394036650657654,0.7684065699577332,0.15765297412872314,-0.0837,0,1793,0,0
"They crippled the fire stick with their last ""upgrade"" can't organise apps","They crippled it! U can no longer move apps to where u want. U have to figure out in reverse where u want the apps and pin the one u want the least to the front then unpin it. Then pin the one u want second least to the front and continue till u have pinned the one u want the most to the front. Basically if u want any order to your list of apps and games u BETTER NEVER DOWNLOAD ANYTHING NEW! OR HAVE AN HOUR TO FIGURE OUT HOW TO REVERSE ENGINEER THE ORDER OF YOUR APPS 1 AT A TIME AND PRAY U DONT MAKE A MISTAKE AND HAVE TO START ALL OVER AGAIN! I would have never kept it if I knew they were going to cripple the system right after it was too late to return it. Imagine having a book shelf and in order to put it in alphabetical order u needed to use a VERY clumbsy robot arm to put Z first then work backwards till z was finally in last place, except instead of alphabetical order u need to figure out what apps u think r most important in reverse. It's litterslly the stupidest thing I've seen any company call an upgrade I can ever remember ever. I can not think of a bigger screw you to the users if they simply want to put tubi in front of crackle or something and need to go from switch 2 objects mode to practical astrophysics string theory levels of on the fly reverse mental organisation. Maybe there is some written algorithm u can figure out on paper but they turned switching on a light with a switch to rebuilding a house from scratch every time u want to flip the switch! This is absolute bull ****!!! I would kick the **** out of everyone responsible for this if i knew I was in line with them at the store or something!! I'm not buying anything off Amazon aside from what my elderly neighbor needs until this fist up my *** has been pulled out!",1,28,neutral,0.4854806065559387,0.03312547877430916,0.4854806065559387,0.4813939332962036,-0.4483,2,1764,0,0
WHY DOES AMAZON THINK WE WANT MORE TRAILERS & COMMERCIALS ???,"If you'd enjoy paying $15.00 for ROBO CALLS, this is for you ! As a dedicated Prime member, I DO NOT WANT TO SEE MOVIE TRAILERS FOR OTHER MOVIES THAN WHAT I'M ABOUT TO WATCH ! On Good Omens I couldn't watch a trailer of the show itself, but in Roku 2nd gen I could. Every detail is HALF-BAKED ! Also the Prime t.v. interface sucks. There is no banner showing which movies are free on Prime. You can't scroll sideways to the next video, but need to go down to view cost etc then up and over to see the next choice and so on... I really wish Amazon would put in the extra time during tech development for their devices to work better. This seems to be a consistent problem with anything that is Amazon technology. Also on watching YouTube, you get extra commercials. On 10 minute videos, I get the commercial in the beginning, then 2 more during the video ! I tested the same videos on Roku, and I only get the one in the beginning. Whether it's Amazon or the YouTube app itself this REALLY SUCKS ! Also every YouTube video you hover over plays a video loop of 3-5 seconds WASTING PLENTY OF DATA ON VIDEOS I'M NOT EVEN INTERESTED IN WATCHING ! DUH ! This device has limited memory, people complain they need to dump the data too often. Also for the sake of a greener world, we don't need to waste electricity and data and more servers on useless crap ! This is BACKWARD THINKING AND DESIGN, ALL OF IT !!! ISN'T THE PURPOSE OF TECHNOLOGY TO IMPROVE OUR LIVES ? The only improvement over Roku, is the better responding remote. That is the reason I bought this. But the better remote does not make up for the flagrant flaws which are deal breakers for me ! THIS DEVICE DOES NOT IMPROVE MY LIFE ! THIS ONLY ADDS MORE AGGRAVATION !",1,29,negative,0.8832808136940002,0.017311787232756615,0.09940735995769501,0.8832808136940002,-0.866,0,1724,1,0
Can We Watch Something?,"So I bought this back at the end of May in 2019. It only lasted about 7 months in usage. Heres what the problem was:1) in about January I noticed the device would automatically go to a black screen and go through what seemed to be a reboot/ update..and it did this a couple times but I didnt think much of it and just didnt use the stick for about a month to month and a half.2) after that month to month and a half I wanted to use it, but it constantly kept doing this black screen issue with the amazon and fire tv logo in an endless cycle.3) i called amazon and they walked through the steo of force stopping SOME apps and clearing the cache, which was useless because the person who tapped into my stick was clearing cache for apps that had ZERO cache.3) called back to say that didnt work and now that the person had me factory reset it, it keeps telling me that it cant update so now I'm technically locked out of the device because it wont proceed any further.4) called back and blah blah blah, in the end the person I spoke to said they normally only give 15 percent off but because of this issue they will give 50 percent off a new order of the voice active remote fire stick or the 4k version.5) I get it, that's nice. But my problem is that in my order history the item is listed as ""May be possible [to replace item] through May 2020"". When I asked about this, the rep said the warranty expired back in October! Then why the hell even say it's a possibility for A year later after purchase when it was only truly valid for 5 months and 4 days!? Not sure I want to buy another stick, I think people should pass on this and go with a Roku. I have a 5 year old roku that has never given me issues",1,30,negative,0.49920499324798584,0.030599329620599747,0.47019562125205994,0.49920499324798584,-0.4686,7,1705,1,0
Update: Unusably Slow and Freezes Often,"Update 3/10/20:This Fire TV has so many frequent issues loading that I can’t use it anymore. I think the problem is how it deals with heat—after being on for an hour or two, it heats up and stops functioning properly. It often pauses in the middle of playing a video and requires a complete restart to get working again. I’ve removed it from my TV and gone back to my old device. I wouldn’t recommend that anyone purchase this until Amazon releases an updated version, this version is completely gimped.———Original review:As a longtime owner of Amazon Fire TV - 1st Generation, I upgraded to this new Fire TV Stick on Prime Day for one reason: the improved universal remote. And it's true the new universal remote is great! It controls my TV, sound bar, and Fire TV stick all in one. However, this Fire TV Stick itself loads extremely slowly and is very unresponsive compared to my old 1st gen Fire TV, which is 5 years old!Let me explain the lag issues with this Fire TV stick. When pausing videos in HBO Go or Netflix, the video will freeze quickly, but the audio will continue for 5-10 seconds afterward. Then, when resuming playback, the video will fast-forward for 5-10 seconds without audio until everything is synced back up. Apps crash much more often, too. Menu navigation feels clunky and app load times are longer. Basically, this device is completely gimped compared to its FIVE year old predecessor. For that, I'm hugely disappointed.I wish Amazon would make the new universal remote compatible with older Fire TV devices, so we could get the best of both worlds. However, the improved remote is canceled out by the underpowered FireTV stick here--I wouldn't buy this again.",1,31,negative,0.9022382497787476,0.0070198592729866505,0.09074180573225021,0.9022382497787476,-0.8952,4,1687,1,0
Spotty,"So after owning this for a few months, I thought I should write a review about it's performance.I had the previous version of the fire stick and decided to upgrade because of the remote having control of the tv to power on/off and adjust the volume. That has been a welcome improvement and I love reducing the number of remote controls I have to look for.On the downside though.The wireless connection is spotty and sometimes nonexistent. I regularly have issues where the wireless drops out while I’m watching a program. Sometimes I have to unplug it and let it restart to get a connection going again. Before you ask, it’s not my wifi. I have other devices on the same WiFi, and they never have that issue. I even bought a WiFi extender to improve the signal and still have this issue. In fact, the only thing in my house that has WiFi problems, is the fire stick!Also, it has an issue with freezing up and getting sluggish. Sometimes when I hit the Alexa button on the remote, it can take up to 10 seconds to respond (yes, I’ve timed it).Overall, I love the fire stick, but the issues with WiFi connectivity and sluggish response, can drive me insane sometimes!Update:Spoke with technical support about the WiFi connectivity issues and basically got no help.Can’t replace it, because it’s out of warranty and the best advice they had was to reset to factory default. This has not helped and the issue with the WiFi continues.I’m now changing my rating to 1 star because of this. If you make a product, you should stand by it. I’ve had it for only 5 months and it becoming useless.I think I’ll switch to AppleTV, at least I know they stand behind their products for a year!",1,32,positive,0.7734182476997375,0.7734182476997375,0.20422367751598358,0.02235805056989193,0.7511,3,1675,0,1
Disobedient Device That's Great at Wasting Your Data and Serving You Ads,"Pros: Easy setup, affordableCons: Doesn't stop streaming when you tell it to, doesn't turn off when you tell it to, forces you to navigate past ads to get to your content, invites a spy into your home, and can't be controlled with infared universal remotes.Like so many modern devices the Fire Stick will do what it's makers want it to, not what you tell it to. When you're done watching content it will continue streaming indefinitely. If you have satellite internet with limited data as i do, this is a disaster. it can literally use up a month of data in a day. If you push the power button on the remote to turn it off, it won't turn off. It's still on and streaming. If you have a 'smart' tv as i do, that means when you turn on the tv and select another input to watch a dvd, the 'smart' tv will switch back to the fire stick input because there's still content being streamed there. if you have a harmony universal remote as i do, you won't be able to control the fire stick with it. When you go to the fire stick home page to pick your content the top item will be an ad that's hard to navigate past. i watched a shameless ad in which i have zero interest three times before i figured out how to kind of double click the down direction on the control to get past the ad without launching it. BTW, i never selected the ad. It launched as soon as it was highlighted. And, of course, if you activate the microphone on the remote (i never did), amazon is listening. and if you don't, it will keep nagging you to turn on alexa.UPDATE: 03/10/21:and now there's a huge hot pink banner ad right in the middle of the home page advertising some phone company (one i'll be sure to never use).",1,33,neutral,0.5174806118011475,0.06139334291219711,0.5174806118011475,0.4211260676383972,-0.3597,4,1689,0,0
Remote unfriendly to elderly and disabled individuals,"When I found out my elderly parents were paying $300/month for cable TV (apparently they called their cable company for service and magically ended up with extra boxes and extra services even on non-functional TVs), I decided to buy them 3 Firesticks, pay for a streaming subscription, and flew down to Florida to hook them up. After a week of attempting to train them on how to navigate their new service which included buying them large screen TVs to enable easy on-screen navigation along with a cheat sheet in 20 font, they had much difficulty remembering which buttons on the remote to press for navigating. I then followed up by buying 3 silicone neon-colored remote covers at Best Buy to contrast and amplify the remote buttons hoping that would make it easier. The poor things still have much difficulty watching their favs. The problem is that as a result of early memory issues and diminishing eyesight, they constantly have to look at the tiny remote to find out which button to press, at which point they lose their place on the screen. Memorizing left, right, up, down, back, enter etc. is hard for some individuals over 75 particularly with the issues noted. Furthermore, the selected apps are not large or bright enough to help them figure out their location on the screen which causes them to enter the wrong apps subsequently causing mass confusion. I understand Amazon wants to have this sleek, sexy, barely-there remote design that represent 21st century technology, but would it hurt to have an alternate /larger remote design WITH letters/words for elderly and vision-impaired individuals? After all They are perhaps the most constant watchers of TV. Pretty Please?",1,34,neutral,0.731399416923523,0.11027631163597107,0.731399416923523,0.15832430124282837,-0.048,5,1686,0,0
Don’t waste your time and money :(,"We were excited to get the Firestick to expand our viewing options past what our sony ps3 was allowing us to watch via its available apps. Needless to say, we were sorely disappointed. It took about 45 minutes on the phone with tech support to get the Firestick to even connect to WiFi and for the past 2 weeks we have battled keeping it connected. It is the only item in our home that continually drops signal despite being only 15 ft from the router. The PS3, multiple phones and PCs all do great. From reading other reviews this seems to be a common problem. It’s a shame a company as big as amazon can’t figure out a way to accomplish a simple task like staying connected to WiFi. This is a very basic function of any internet enabled device.I started the return process tonight because it’s very frustrating to come home from work only to spend 2 hrs trying to reconnect to our router 15 times just to be able to “relax” and watch a show. We will be going back to using the PS3 for viewing. In addition to this problem which basically renders the Firestick a paper weight, there are also many software issues. For instance, you press the Alexa button and say “search YouTube for helicopter videos” and it replies by asking which app you want to use to search YouTube for helicopter videos and then displays options like Netflix, amazon prime, and of course YouTube. Forcing you to click and select which app you want to use to perform the search. If I ask for it to search YouTube that should be a given!In my opinion this is just another overpriced piece of amazon junk that didn’t get properly tested before release.",1,35,negative,0.3580257296562195,0.2929919958114624,0.3489823043346405,0.3580257296562195,-0.065,0,1623,1,0
This is just OK,"This is a BIG change from the Roku Express. I had to replace the one I had in my living room and the Fire TV Stick was a lot cheaper than the ROKU Stick so I decided to give it a try. First I have to say that I was disappointed that it doesn't have the Spectrum app available. That is a real problem for me as I only have that for cable. Fortunately that app comes with my Samsung Smart TV. The reason I have a Fire Stick is to get the HGTV app, DIY app, BYU app, IDGO app, and all the other apps that are not available on my TV, that are available with the Fire Stick, thank goodness or it would have been a complete waist of money!! I am also not thrilled with the playback quality of the picture. I think the ROKU offered a much clearer and consistent picture. I will live with the Fire Stick for now, but it is going to take a LOT of getting used to. Hopefully, I will like it better as I use it more, and not have to go back to the ROKU. My opinion is if you are looking for the better of the two, spend the extra money and get the ROKU Express... the ROKU Stick overheats!!!UPDATE:Absolutely disgusted with this device!! I have changed my rating to one star, as the thing keeps losing the internet connection for no reason! Besides that, I have to keep restating the device because I get an error message that it can't play my video. Sometimes, it even stops or skips. Rubbish! I would return it if it were cost effective to do so. I will definitely be replacing it with a ROKU EXPRESS... should have saved the headache and ordered that in the first place. At least that has the Spectrum App!!!!!",1,36,neutral,0.5213319063186646,0.35636425018310547,0.5213319063186646,0.12230382859706879,0.2341,3,1602,0,0
Unstable streaming experience,"I was very excited to get this device. I had heard lots of great things. I already have a ROKU but wanted an upgrade. At first it was pretty cool. I like the integration with amazon prime, search functions better than ROKU and several other improvements (voice remote is cool). Not long after I got it, It started to malfunction. It would enter a boot loop where it just rebooted repeatedly. I was able to work through it with a factory reset and things were ok for a bit. It's temperamental and needs its provided accessories so don't loose your cable, brick or extension cable. After some extensive research on a resolution, It seems the Amazon FireTV Stick experiences boot loops that make it unusable FREQUENTLY. There are many videos and tips and tricks on YouTube and tech forums describing complicated ways not to loose all of your data once faced with this event. But really the only way to fix it is reset to factory... and your remote has to connect long enough to the device to allow the button combination to register for that menu option to display (mine did not this last time). The only change I made was connected to a new wifi network.If you choose to purchase. Note there is only a couple month limited warranty and Amazon will NOT replace your device. So If it starts to do this boot loop, call the first time. Otherwise, You'll have to pay (with a small discount) for a new one. (I will not be utilizing the discount offered by service)ROKU on the other hand, has given me zero issues. I plug it in and watch! I have not had to spend hours troubleshooting it.",1,37,positive,0.9618353843688965,0.9618353843688965,0.029493160545825958,0.00867139920592308,0.9532,3,1579,0,1
Nothing but problems,"[[VIDEOID:d9c7c1fce1a8aab0c4e5a4b785d0dd83]] We bought the Fire TV stick a little over a year ago. Being able to watch streaming services without using a computer or console connected to the TV is pretty great, but a few days in, we started having problems. Sometimes the remote doesn't work even with fresh batteries, sometimes the fire stick crashes unexpectedly, sometimes the audio is not synced properly with the video, sometimes it sounds robotic, sometimes it boots to a black screen and I have to unplug it and plug it in again to get it to work. Often, it just freezes and I have to start the painstaking process all over again. Eventually, we just stopped using the Fire remote entirely because it was just as reliable as the stick. In fact, it's come to the point where every time we turn the fire stick on, we expect something to go awry. If it doesn't, it's a treat! Yes, I've factory reset the device, yes, I've swapped the batteries in the remote, yes, I've even checked the solder within the remote. I've tested different power sources: the USB on the TV, the AC cable that comes in the box, different outlets...It seems to be a software problem that's beyond my ability to repair. It's only gotten worse over time.I'm technically savvy; I used to use a wireless HTPC setup to the TV, but was hoping that getting a fire stick would make it easier for my wife. I enjoy other Amazon products, but the reliability of this particular device is awful. I have never owned such a poor performing device.I warn you, dear reader: GET SOMETHING ELSE!",1,38,neutral,0.6245133280754089,0.19243402779102325,0.6245133280754089,0.18305259943008423,0.0094,3,1556,0,0
to good to be true,"A small device that does a million things for $30? Yeah sounds great. I bought it to replace my Apple TV 3, and, well, you get what you pay for. My biggest gripe is that this thing keeps randomly going to a BLACK SCREEN, requiring me to manually unplug it so it restarts, then go back to what I was doing. Yep, no reliability. Very disappointing. All the bells and whistles and what not -- I'd give them up for just simple reliability. My kid watches a show and I have to deal with the device freezing up once a week. On top of that, it has a lot of WiFi connection issues that I never experienced with my appletv 3. NOT READY FOR PRIME TIME!***UPDATEAmazon sent me a replacement that is stuck in a loop of registration — can’t even get to the main screen to use it. Just loops around to choosing my language, WiFi, register, over and over again. BEWARE THIS DEVICE IS A FRUSTRATION FEST!UPDATEgot my replacement fire stick set up, but the frustration continues. The stick has constant connection issues with a “spinning wheel.” Nothing like settling down to watch something and getting constantly interrupt by the device not working properly. Terrible experience.**additionally, I’ve discovered that Disney Plus does not play back reliably on the fire stick, and Netflix on the fire stick will randomly turn on subtitles. The Fire Stick feels like an unfinished product — unreliable and frustrating.UPDATEFinally gave up on this, returning it, bought a Roku. MUCH better, reliable, and WORKS.",1,39,positive,0.6210880875587463,0.6210880875587463,0.26825791597366333,0.11065404117107391,0.5104,3,1493,0,1
Not worth the effort or money,"I bought the Gen2 Firestick TV to replace my Roku. I'm one of those that will not give up, I'll work all day on a problem to find out what is happening. I just have to now why... Big mistake! The Firestick would not stay on at first, it would just randomly reboot. After much research and studying, I find that the power source is not efficient for the Firestick--does not supply enough power. Everyone says to try a phone charger which provides more power. To my surprise, it worked. I used my Iphone charger with the Firestick USB cable and no more reboots. OK, all is good now, right. NO!Now the back button on the remote stops working and without it, I can't exit certain screens. I have to start using the Home button and start over. Again I do research and find that a reboot of the Firestick usually fixes the problem, but only temporally. So no solution found. I call Amazon support and they tell me to change the battery in the remote. My first thought was, that has nothing to do with it, every thing else is working fine on the remote. I didn't give my option and tried new batteries. That did not work as expected, still no back button. Today I go online to return the Firestick and find out that my time to do a return expired 4 days ago. I waited to long and spent to much time finding solutions to Amazon's Firestick, which they should have done before putting these on the market. Now I'm switching back to my Roku and I guess the Firestick is going into the trash, it's no good with out the back button.",1,40,negative,0.6859244108200073,0.04308508709073067,0.2709905207157135,0.6859244108200073,-0.6428,4,1520,1,0
worthless,"We have purchased multiple firesticks for our TV's over the last few years. They get worse all the time. They break easy. They freeze and you think, they are broken. They cannot call up CBS ALL ACCess well. Yes, CBS ALL ACCESS made changes to their menu ,but firestick cannot seem to work anymore. HOweve, Roku works fine with CBS. The firestick keeps loading and looking and dropping our HULU shows. None of this is our Wifi. I can go into another room further from my router, turn it on, change the input to HDMI, start Streaming with my Roku and everything works, while firestick cannot seem to stay connected to the better TV in the room closer to the Wifi. So annoying, We have unplugged, restarted the router etc, until we used the Roku in the other room. We have a second home and the same thing happens. Firestick is trash, we even purchased a warranty plan so we can get up to 2 new firesticks during the warranty. I guess that tells me how bad firesticks are. My next manuever to prove that the firestick is the problem will be to connect the existing Roku's and firesticks to the opposite TV's to prove that the issues are the firesticks. Amazon, you can certainily do better and all these great ratings have to be bogus. Our first firestick worked pretty well until we dropped it a couple years ago. Since then we have replaced our firesticks multiple times and still have problems with brand new remotes. WE only had to replace one Roku that we had for about 4 years after a grandchild dropped it on tile.",1,41,negative,0.8559846878051758,0.012210652232170105,0.1318046599626541,0.8559846878051758,-0.8438,3,1518,1,0
Works fine until you need tech support,"Was working fine until it started having issues with streaming. It would lag and buffer after 5 minutes then just stall. ISP was fine, even did a VPN to test it. It was obvious the stick was having issues with download speeds. 2 factory resets, 3 regular resets, and various ""troubleshooting"" from people who have no idea how the device works.... I still have it.Tech support rundown: The hourly cost Techs Mark, Calidoss, and Lorenzo (that, literally, asked me the same thing over the course of two separate conversations that lasted about 3 hours each) clearly cost more than the $30 of the FireStick itself. Also, for some reason, when you answer a question, they take 3 - 5 minutes to wait to respond.Thanks for making me feel like a POS because I bought stuff from Amazon and needed tech support.**Additional information**I kid you not, they just sent me an email telling my to factory reset my FireStick after I told them I had factory resent it twice. When I responded saying ""no"" that email didn't help, they refereed me to calling tech support or chatting with them again.... Almost as if this is a sick $^!&ing joke to them.Another update. They had me send them my old firestick in the mail. 5 days later they send me one back that was worse. The video explaining the firestick wouldn't even load and the remote had a 2 second lag. I threw everything against the wall and bought a Roku. I will now forbid all 43 of my properties to buy this thing from Amazon.",1,42,negative,0.5516082048416138,0.04792443662881851,0.4004673659801483,0.5516082048416138,-0.5037,3,1469,1,0
Bait and Switch on Amazon costing us.,"I'm writing this because I have Amazon everything, maybe not this particular item. But then again probably. I will be posting this on Amazon items as I will all ""Deal of the days"" to make sure corrections are made either for myself or for all on delivery promises not met anymore. At all. Without a notice even being attempted either at sites ""Home Page"" or minimum at purchase point! This giving us time to either see if, us the purchasing agents, will get items in time or make other decisions on appropriations for either ourselves and/or our clients. I have a Business account and spend over 30 thousand a year here. And my next day items will now be here tomorrow. 6 days later. I wouldn't be so pi$$ed if Amazon hadn't decided to get into the delivery business themselves for us to depend on, therefore having only the big Two and the P.O. to blame for tardiness, but we are being bated and switched with these ""Gaurenteed Delivery Time"" frames. I will be posting this everywhere in and outside of this site until; ""I, the customer"" am taken care of, as well if pushed off another day...compensated. I thank you for any of your considerations as well as I do your valuable time. Mark Reeves I will take down all my posts 'only' after something drastic has been done for myself and/or all.Update: They have banned me from posting reviews on my own purchases. That's being bullied, Amazon! Shame on you! Shame! Wow, didn't see that coming. This was written through the edit option. If it even makes it.",1,43,neutral,0.6350399255752563,0.11365044116973877,0.6350399255752563,0.25130966305732727,-0.1377,0,1506,0,0
Do NOT Unplug Fire Stick From HDMI Port,"This Fire Stick was purchased in July 2019. We have had various issues with streaming during these two years. A lot of waiting for it to engage which seemed like buffering.We got fed up with not being able to consistently stream so I called Amazon. The technician had me power off my modem for 15-20 minutes and remove the fire stick. After that he said to power up the modem, wait for the system to come back up, and plug the fire stick back in without using the adapter.Here’s where the problem starts. The Amazon Fire Stick will NOT go back into the HDMI port. The adapter will not go into the port either. The fire stick is the only thing that has ever been plugged into the HDMI port.I had a technology specialist come look at the HDMI and the fire stick. He was unable to get the fire stick into the port. He also tried the adapter and it would not work either. He tried the fire stick in another HDMI and again it wouldn’t go in.We Googled the issue for a possible work-around and it seems as though this is a very common problem.I called Amazon and spoke with Keith. He offered me a 15% discount on a new fire stick. I declined and told him I wasn’t going to buy a new one because the one I have has been plugged in for two years and should be operable.Try to find another way to fix your issue by NOT removing the Amazon Fire Stick from your HDMI port. We are now stuck with no ability to stream!",1,44,negative,0.751315712928772,0.015729406848549843,0.23295488953590393,0.751315712928772,-0.7356,3,1405,1,0
Back to the drawing board,"In the last couple years, we have bought six Fire tv Sticks, most of them from Amazon. We severed our relationship with Spectrum 3 months ago, but we're not happy with Hulu + Live tv and will quit soon to try other services. The Fire tv Stick has the following problems:1. Curved back; it rocks if you try to push a button or the directional wheel (we have them sitting on desks next to our mouse pads); have to hold it with both hands or hold the edges with fingers, reserving one digit to push the buttons/wheel; ridiculous!2. Buttons are hard to see in low light; no back-lit feature.3. There's no keyboard; yes, that would take a lot of room, but even a number pad or a few function keys would allow the cable services to offer more features (such as return to previous channel!); the remote that came with my small Samsung tv is only about 50% larger and has EVERYTHING!! There's no good reason for trying to make the Fire tv Sticks smaller and smaller.4. I've had an Echo for several years, but I will never use it to give instructions to the Fire tv Stick; this is a large house, and the Echo is downstairs (and no, I don't wish to by any Echo dots); I would not like hollering down to Alexa from where I watch tv upstairs; plus it might impact the tv settings of the rest of my family.5. The mute button needs to be larger and more prominent; it needs to be farther away from the volume up/down toggle.We will not buy any more Fire tv Sticks.",1,45,negative,0.6476725339889526,0.03525855392217636,0.3170689642429352,0.6476725339889526,-0.6124,4,1450,1,0
"If your Fire TV Stick  stops working well, call Amazon ASAP!","Worst piece of garbage ever! I’m assuming mine is defective so, after much argument with Amazon, they are replacing it. We bought the Fire TV stick & it worked for about a week. Since then it has been hit or miss. What happens? It is constantly crashing & rebooting!!! We’ve done ALL the recommended Amazon fixes. We’ve purged the app caches. We’ve deleted & reinstalled the apps. We’ve even done the factory reset of the stupid thing 5 TIMES now! I called Amazon to let them know & ask for a replacement. THEY SAID THEY WOULD SEND A REPLACEMENT FOR $15!!! That’s quite a scam, send a defective product and rather than exchanging it outright because it doesn’t work, charge your long-time Prime members that pay $120 a year just to be a Prime member $15 to replace the defective product they bought from you. I unfortunately called after 45 days. They say they have a 30 day replacement Guarantee. Wow... 30 days! Way to stand behind your own products Amazon. I am now expecting my replacement to arrive today. Hopefully this one will work. I’m sure their tech support doesn’t want to hear me say, “It’s crashed. And now it’s rebooting.” ever again.Imagine if every product was this quality... Driving on the highway your car engine just stops randomly. Calling on your cell phone & it reboots every call & you have to dial again. Having to unplug & plug your refrigerator back in every 15 minutes because you are trying to make ice in the freezer. You can do better Amazon!",1,46,negative,0.9182584881782532,0.009380855597555637,0.07236075401306152,0.9182584881782532,-0.9089,0,1474,1,0
