title,body,rating,review_id,sentiment_label,sentiment_score,positive_score,neutral_score,negative_score,compound_score,topic_id,review_length,is_negative,is_positive
Disappointing,"I'm quite disappointed after reading many of the positive reviews. I expected a lot better from Cambridge. But perhaps my hopes were too ridiculous considering the low price point. -- I am looking for a cool bluetooth speaker with good sound to use as a giveaway for a charity golf event. I saw this one and it's big brother on several lists of &#34;best&#34; bluetooth speakers and saw its top seller status here on Amazon. Then I went to the manufacturer's site and saw that they have a program for buying these in bulk with a custom logo for exactly my intended use. So I bought one here so I could determine the quality for myself, and I honestly had high expectations. Let me be clear that it doesn't sound BAD by any means. But it just doesn't sound complete. There is no bass. I have no idea what people are comparing it to who say it delivers bass.For reference purposes, my normal go-to bluetooth speaker is a JBL Charge 3, which I think delivers great, complete sound with good bass. No, I'm not trying to compare this product to the JBL which is a lot more expensive -- I just mentioned it so you'll understand my frame of reference for saying the Angle 3 doesn't have any bass. If you've heard the JBL Charge 3, the Angle 3 is not even in the ballpark. Based on the reviews, I was hoping maybe the Angle 3 would be half as good. Hence my disappointment.I might give the Angle 3 PLUS a shot since it is larger and purports to have better drivers, but I'm no longer holding my breath.",1,10,negative,0.5336039662361145,0.09328530728816986,0.37311068177223206,0.5336039662361145,-0.4403,2,1494,1,0
Why is this getting such good reviews?! Much better for the money!,"I needed a small blue tooth speaker because the Echo Dot sound quality just wasn't cutting it and i would like to add music to whatever room I am working in that may not have a device. I have an Echo Dot 2nd and 3rd gen. The 2nd gen is tinny and the 3rd way too bass centric and boomy, but still better than this speaker. The sound quality doesn't blow me away, in fact, it is pretty bad. Not enough bass and not much of an improvement over my Echo Dot Mini 2nd Gen. Wow, this is so disappointing. The speaker paired easily with my phone and laptop, but had an issue pairing with the Alexa app via blue tooth. The controls are a pain to see in low light. As long as you keep your expectations super low you will be happy.----Update-----Lost another star after buying the Doss Touch speaker for $4 more. The Doss has MUCH better sound quality and paired to Echo Dot instantly. The Oontz seems to be having difficulties with Alexa. Probably going to return this and buy the upgraded version of the Doss 20W because I am much more impressed with that speaker as a whole. The sound quality on the Doss is more balanced and it has True Wireless Stereo so both can be used simultaneously. At first it was about being an upgrade to the Echo Dot sound quality, but now it's about better sound with every device. I was never happy with the sound on the Oontz to begin with and now it's completely unacceptable after trying a much better speaker within the same price range.",1,11,negative,0.4988582134246826,0.1522451490163803,0.34889668226242065,0.4988582134246826,-0.3466,3,1464,1,0
At least it won't roll off the desk....,"I really wanted to like this. I've had great success with previous CS products and thought this was a no-brainer. Unfortunately this one's a dud...I've given it to my 7 year old to use with her tablet as she couldn't care less about sound quality.For me sound quality trumps volume or bass, and while the Angle 3 can get fairly loud for it's size it has neither of the other attributes. Highs are relatively clear but mids are beyond muddy and there is really no bass to speak of. Max volume exacerbates the problem and there is also some distortion unless the piece being played is a single instrument, IE classical piano or guitar. Rock/Metal just sounds plain awful. Also, while being advertised as &#34;stereo,&#34; you'd never know it-the tiny speakers are just too close together to allow for any true separation.On the positive side, build quality seems good and pairing is simple and trouble-free.Edit......2 weeks after writing the above review bluetooth stopped working. The speaker wasn't mishandled or abused and in fact never left it's spot on my daughter's dresser. She wasn't happy about having to have it plugged in to her tablet but put up with it until a few days later the charge port failed. So, scratch what I said about build quality. The Oontz met it's demise at my next visit to the shooting range and my little girl is enjoying her far superior JBL product.",1,12,negative,0.4353655278682709,0.33669471740722656,0.22793978452682495,0.4353655278682709,-0.0987,6,1382,1,0
STOPPED WORKING ALL OF A SUDDEN,"I'm the type of person that has to have music in everything I do. I can take this speaker with me wherever I go whether I'm washing dishes or out in the garage doing work. I had a Polaroid bluetooth speaker box that I bought from Big Lots for $15. It was ok, but the cell phone battery that powers it, ended up going out. I did my research and this speaker had the best reviews for the price range I was looking for in a good speaker. I subscribe to Pandora, and if this product allowed you to switch to the next song, it would have gotten a 5. It's plenty loud and smaller than what I expected. I was initially disappointed when I saw the size, but after turning it on, I was even more pleased to know that a speaker this small could put out this sound! I would definitely recommend this product. The true test will be how long it lasts without being plugged in.UPDATE AFTER ONLY 2 WEEKSI had gone with this speaker because of the review's. I was really happy when I got it, but that lasted for a very short time. Nothing changed in the way I used it or anything, it just stopped working. The Bluetooth light stays on, and no matter how long or which buttons are pressed, it does nothing. I looked for a way to have them send me another one, but the only option was to send this one back. I am going to order the Magic Box II and pray that I get one that works.",1,13,positive,0.6351512670516968,0.6351512670516968,0.3419607877731323,0.02288789488375187,0.6123,5,1362,0,1
Another tiny speaker with the same Bluetooth connection hassles.,"Another not very loud tiny bluetooth speaker that 1. (specific to this speaker) On/Off is vague at best-push power for on, push and hold for off, it's usually silently draining the charge because 2. It is a pain to connect, I watch a lot of short YouTube videos for information, so I want sound so I can walk over to the kitchen and still hear. Instead I spend 5 minutes every time fussing to get this speaker to connect. Often I'm done before this speaker has done anything. (Not too dissimilar from similar speakers, but more trouble than the older one I have) 3. Sound is always at max. I bought this because the reviews talked about how loud and good the sound is. My MacBook Pro has pathetically tiny speakers, this isn't much better. I will say that my iPhone 6s connects better to these devices than does my computer.The new millennium seems to have brought back the silent movie. Why is sound connecting and levels such a complete pain? I purchased this speaker and use Bluetooth, because my MacBook Pro has terrible speakers, and the headphone plug doesn't work--has never worked--most of the 5 years I've had it. (For five minutes prior to writing this it didn't connect, then it says its 'connected' but no sound. I've finished writing this and it's still not connected. How much time do you spend every week troubleshooting your amazing electronic devices?)",1,14,negative,0.8351409435272217,0.0128826554864645,0.15197649598121643,0.8351409435272217,-0.8223,6,1369,1,0
Exceeded expectations--Incredible sound!--But died in 2 months!,"----BEGIN UPDATE 3/14/2016----:The device no longer charges. Thus, rendering it useless. As luck has it, the last date that I could return this item was 2/24/2016...The performance was great, as I had initially described; however, I didn't expect the item to last me only 2 months! I am removing 4 stars for this as aforementioned; the device is now useless.----END UPDATE----I have a Bose SoundDock Series II station. I purchased it before I knew better, meaning the &#34;no highs no lows, must be Bose&#34;. This OontZ Bluetooth speaker is incredibly loud and crisp in sound. I docked my iPod to the Bose immediately after streaming through the OontZ for comparison, and it was night and day. The Bose really does not have any variance in the sound and is just plain muffled. I purchased the Bose when it first came out (many many years ago).I am so impressed with this little device, that I carry it everywhere. The battery also lasts for a very long time--I had it cranked for at least 4 hours while finishing my basement. It also packs a powerful &#34;punch&#34;. So much so, that it has fallen off of shelves from the &#34;boomy&#34; under-speaker.I initially just wanted a tiny portable speaker to use while in the shower, but I had no idea of the capability of this thing.",1,15,negative,0.7379667162895203,0.03577528893947601,0.22625797986984253,0.7379667162895203,-0.7022,2,1280,1,0
You get what you pay for,"I was extensively searching for a best option for a bluetooth speaker, investigating which brand are the best, which models, viewing reviews at youtube, etc until I got to the point that according my judgement the best choice -economically and by performance- would be either the JBL Charge 2+ or the JBL Flip 3. I was just about to shop one of those until someone recommended me this speaker. That I won't regret it.. I was surprised by the accesible price and amazed by the good comments of the people in here so I gave it a try. I am really dissapointed mostly by the performance of this item..it has a lot of &#34;rain noise&#34; intermittently. At first I thought it was because of the volume because I started to tried it very loud then I noticed that the &#34;interference&#34; appeared at modest volume as well. So I started to do some test discarding music with too much bass, or high sounds...but so far I did not found another explanation but that my device just won't work as expected. Do not get me wrong, it works when you put it in a office at decent volume and just once in a while you hear the rain noise (deal with it)....but when I started to move it from here to there, or tried to use it at a meeting with my friends I have to be prepare to get dissapointed.It works, but not as expected. With the quality I expect.",1,16,positive,0.6640959978103638,0.6640959978103638,0.31624835729599,0.01965564861893654,0.6444,6,1336,0,1
"Beware, AWFUL sound quality, brutally harsh treble, distorted bass.","I've been using 10+ year old, non-bluetooth, speakers with bluetooth adapters for years. After listening to a few small bluetooth speakers in person at a retail store (JBL, Beats, Bose, UltimateEars, etc,) I was impressed with how much better the sound was, especially from speakers that were 1/4 the size of what I have at home. I purchased the OontZ because of the incredible number of positive reviews. I wasn't expecting it to seriously compete with the $150-$200 offerings from big names like JBL or Bose. However, I did expect the Oontz to be a significant improvement over the decade old speakers I've been using.I'm at a loss for words to describe how disappointed I am.The sound quality of the OontZ Angle 3 is horrendous. The treble is so incredibly high that it was painful. Cutting all frequencies from 1kHz and above allowed the volume to be turned up to a normal level, at which point the low end starts distorting, which is only &#34;fixed&#34; by cutting everything below 100Hz. The only tolerable range, with 0dB adjustment, was ~150Hz to ~400Hz. I'm truly shocked at how bad this is.I hope this helps others avoid the same disappointment. I cannot understand how 73% of the reviewers (at the time of writing this review) give this 5 stars.",1,17,positive,0.9013398885726929,0.9013398885726929,0.09308787435293198,0.005572223570197821,0.8958,5,1257,0,1
"After 15 uses it won't easily bluetooth connect - after 30 uses it just won't work, sounds like it's connecting but won't play.","Cambridge Sound Works OontZ Angle 3 - I really liked this the first couple of months I had it. The sound wasn't outstanding but it worked perfect for watching Netflix movies from my Samsung Galaxy tablet. I just wanted a louder sound than my tablet provided. I've probably physically used it 30 times and the last 15 times I've had to reset my bluetooth several times on my tablet before my speaker would connect. I'd hear the noise it's connected -push the speaker volume up, down, up -nothing... reset the bluetooth on my tablet again, hear the disconnect then reconnect and then FINALLY it'd connect. Now all I hear is the connect and disconnect noise.. no amount of resetting will get it to connect.One thing I didn't like about this speaker is that you have no way of telling how much charge it has -ever. So usually when I went to use it I had to have it plugged into the wall charging, which lets face it, doesn't make it very portable. As many other reviewers write the buttons are cheap and you're never really sure they are working or if it's just that the unit is broke.Truly a waste of money. If you can spare a few bucks more a get a better quality speaker it's worth it cause in the end that's what I'm going to need to do.",1,18,positive,0.8904063105583191,0.8904063105583191,0.09832705557346344,0.011266604997217655,0.8791,6,1237,0,1
Don't believe the positive reviews. Terrible!,"As with many items I purchase, I look carefully at the customer reviews on Amazon. In this case, I was snookered! After using this speaker for about a month, I have come to the conclusion that there is no way almost 36,000 people would give this 4.5 stars; something is amiss. I should have followed the adage of ""if it's too good to be true, it probably isn't"". In this case, the reviews are not close to reality.I purchased this speaker hoping to save a few bucks over the cost of another speaker like the Wonderboom speaker another member of our family has. I was immediately disappointed in this OontZ Angle 3 for two reasons. Most importantly, the sound produced by the speaker is no better than the sound produced by my I phone 8. There is very little base sound and ""tinny"" overall sound is VERY disappointing. I don't consider myself a sound aficionado, nor do I consider myself a speaker snob; I just want a good full sound from a speaker. Also, this speaker's volume is only able to be controlled by the phone so if the phone is not immediately available, there is no way to lower, or increase, the volume.Save yourself don't waste your hard earned money on this lame excuse for a bluetooth speaker.",1,19,negative,0.7064958810806274,0.0396229512989521,0.25388118624687195,0.7064958810806274,-0.6669,6,1209,1,0
Extremely Dissapointing,"Well, sadly -- this thing is terrible:((. I had high hopes as I've had an older model Oontz with great success, it only quit working after 3 years. So I instantly went to the same brand to get another and thought for sure the newest version would be even better as they improve and refine the product. It is not better than the three-year-old version. At all. This one will not charge to run wirelessly, Bluetooth only? Will not connect to any blue tooth device, if it does finally? It goes mute after 3 seconds? I have to keep it plugged into my computer to even play it, with earphone adapter as well to my tablet. Additionally the sound, you can barely hear it? My old one you could hear from any room in the house. This one? You have to be right beside it. Volume up is non-existent. For all the off the charts claims the manufacturer of this product makes in the product description (take a moment to re-read it, none of it is true from my experience), and the marked out 'original price' of $99.00 on 'sale' for $27.99 I am so disappointed. And I cannot return, as I was so certain this product would instantly be as great as my old Oontz I threw the packaging away. Save yourself the money, I DO NOT recommend this product.",1,20,negative,0.8940917253494263,0.02037998102605343,0.08552835136651993,0.8940917253494263,-0.8737,7,1230,1,0
Great for younger people. Terrible for older people.,"I ordered this for my parents (older) so they can play music/YouTube videos from their iPad. I showed them how to use it (very simple to operate) and it will work perfectly for them in that sense. The size and the sound quality is good to.My biggest problem with this Bluetooth speaker is that it’s pure solid black (including all the buttons). The black buttons are very difficult to see because they blend in with the color of the device. You can’t see them unless you hold this device at a particular angle and under a bright light. What genius at the manufacture thought of this design? Stupid design. A younger person must have thought of it.The manufacturer could have easily made the buttons a different color (other than black) so that they can be seen easily. I had to put drops of white paint on top of the buttons so they can easily be seen now. I shouldn’t need to have done that. The manufacture should have designed it that way! How hard would that have been. Pathetic.If you are older, do not buy this. Choose another brand and just know that most of these tech companies these days design things for younger people and don’t give a crap about older people’s needs. Good luck.",1,21,positive,0.8569167852401733,0.8569167852401733,0.13032843172550201,0.012754768133163452,0.8442,0,1191,0,1
"""Potentially"" Excellent product that FAILS within 1-2 months use.","I do not know how Amazon's math will handle my 'stars'. I gave the product 1 overall star. My intent was to indicate the product is unacceptable despite my having given the product 5 stars for each of Amazon's 3 pre-determined performance ratings.I initially purchased a device 12/2018. It failed a month or so later. The company immediately sent out a replacement. Now, after a similar time frame, the device has failed again. It has failed in the precise way as the first. Despite having a great sound, good battery time, good design...the company managed to spec crap when it came to the speaker's USB port. The connection between the male charging cord and female charging port is what has failed each time and in the precise same manner.I did not bother filing a warranty claim with the company since I'd just get another speaker that would fail in a month or two. I cannot emphasize how unfortunate the company's manufacturing decisions are regarding the USB connection. The speaker is excellent. If the company spent maybe two and a half cents more per speaker for a better USB mechanical connection, the product would indeed be as good as they stipulate vs. (currently) a waste of one's money.",1,22,negative,0.886551022529602,0.010023855604231358,0.10342511534690857,0.886551022529602,-0.8765,5,1201,1,0
"Just a bad product, really.","My first speaker was DOA. Died right after I tried to charge it.The second one works fine. Pairs easily, good connectivity. It's a functional speaker, but...Holy gawd, the audio is AWFUL.Podcasts are fine. A single voice talking? Very understandable. I listen to Joe Rogan, it's fine, it works. But if you're listening to ANY music with ANY level of complexity beyond a single instrument or voice, it just mangles the whole thing into a scratchy mash.I'm telling you. If you're any level of audiophile, you will HAAAATE this speaker. If you don't care, you just want some noise while you work, or if you really only want to listen to podcasts... yah, this speaker will work just fine. But if you actually LIKE music and you want to hear the instruments, this speaker will totally offend your ears and rip the soul out of everything you try to listen to.I wanted something I could listen to music with. I didn't get that. I did not receive a listenable product, not at all -- I got a scratchy, mashy thing that I can maybe listen to podcasts with, and that's just about it.How did this trash product become an Amazon-recommended item?",1,23,negative,0.6004428863525391,0.1373533308506012,0.26220378279685974,0.6004428863525391,-0.4631,6,1133,1,0
